url,status,state,parent,failureDetails
https://nyccivilrightshistory.org/topics/who-governs-schools,200,OK,https://nyccivilrightshistory.org/topics/,[]
https://nyccivilrightshistory.org//gallery/elizabeth-cisco,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://integratenyc.org/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.teenstakecharge.com/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.urbanyouthcollaborative.org/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.pistnyc.org/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.aqeny.org/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.advocatesforchildren.org/litigation,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.nycasid.com/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/elizabeth-cisco,404,BROKEN,https://nyccivilrightshistory.org/key-concepts/,
https://nyccivilrightshistory.org/topics/black-latina-women/gouverneur-parents-association/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.facebook.com/SOFEDUPCUNY/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/united-bronx-parents/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.ahrcnyc.org/about/history/,403,BROKEN,https://nyccivilrightshistory.org/key-concepts/,
https://ansleyerickson.github.io/book/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://activisthistory.com/2019/11/04/the-racialized-history-of-disability-activism-from-the-willowbrooks-of-this-world1/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.advocatesforchildren.org/litigation/class_actions/jose_p_vs_mills,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.gothamcenter.org/blog/new-york-city-600-schools-and-the-legacy-of-segregation-in-special-education,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://eric.ed.gov/?id=ED474364,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://nyccivilrightshistory.org/topics/seeking-equity-for-disabled-students/physical-access/sofedup-handbook/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://storymaps.arcgis.com/stories/32b9eaed718947d9b647447830b41cbc,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.racepowerofanillusion.org/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
http://www.jstor.org/stable/1229039,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://newsettlement.org/pac/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://steinhardt.nyu.edu/sites/default/files/2021-03/Special_Education_in_New_York_City_final.pdf,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://steinhardt.nyu.edu/research-alliance/research/publications/special-education-new-york-city,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://keywords.nyupress.org/disability-studies/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://ansleyerickson.github.io/book/chapters/03/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://nyccivilrightshistory.org/topics/joyful-struggle/deaf-social-spaces/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.schoolcolorspodcast.com/brooklyn,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://ansleyerickson.github.io/book/chapters/08/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://ansleyerickson.github.io/book/chapters/09/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://catalog.archives.gov/id/1656510,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://sites.ed.gov/idea/statute-chapter-33/subchapter-ii/1412/a/5,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://whybusingfailed.com/,0,BROKEN,https://nyccivilrightshistory.org/key-concepts/,
https://www.civilrightsproject.ucla.edu/research/k-12-education/integration-and-diversity/ny-norflet-report-placeholder/Kucsera-New-York-Extreme-Segregation-2014.pdf,404,BROKEN,https://nyccivilrightshistory.org/key-concepts/,
https://www.slaveryinnewyork.org/about_exhibit.htm,202,OK,https://nyccivilrightshistory.org/key-concepts/,[]
http://www.centerforeducationalequity.org/publications/know-your-educational-rights/29767_Know_Your_Rights_128-1.pdf,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.blackpast.org/african-american-history/combahee-river-collective-statement-1977/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.facebook.com/CCSDadvocates/,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://www.nytimes.com/2018/11/14/opinion/school-buses-busing-new-york-city-department-of-education.html,403,BROKEN,https://nyccivilrightshistory.org/key-concepts/,
https://www.thecity.nyc/2021/2/3/22265468/staten-island-special-education-students-sue-nyc-schools,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://nyccivilrightshistory.org/images/text-icon_hu_3623db731f6ea4d4.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/,[]
https://nyccivilrightshistory.org/teaching-resources/lesson-plans/,200,OK,https://nyccivilrightshistory.org/teaching-resources/,[]
https://nyccivilrightshistory.org/teaching-resources/semester-outline/,200,OK,https://nyccivilrightshistory.org/teaching-resources/,[]
https://nyccivilrightshistory.org/images/boycott-hits-problem-school_hu_155db30963489ec9.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/,[]
https://nyccivilrightshistory.org/teaching-resources/close-reading-examples/,200,OK,https://nyccivilrightshistory.org/teaching-resources/,[]
https://nyccivilrightshistory.org/teaching-resources/disability-justice,200,OK,https://nyccivilrightshistory.org/teaching-resources/,[]
https://nyccivilrightshistory.org/images/sofedup-handbook_hu_5784048cb9d44bd4.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/,[]
https://nyccivilrightshistory.org/teaching-resources/additional-resources/,200,OK,https://nyccivilrightshistory.org/teaching-resources/,[]
https://nyccivilrightshistory.org/project-history/resi-1.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/project-history/resi-2.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/project-history/resi-3.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/project-history/%E2%80%8B%E2%80%8Bhttps://www.learningforjustice.org/frameworks/teaching-hard-history/american-slavery,404,BROKEN,https://nyccivilrightshistory.org/project-history/,
https://nyccivilrightshistory.org/js/gallery-grid.js,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://ny.chalkbeat.org/2021/2/2/22263151/nyc-student-advocate-disabilities-gifted,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://dp.la/primary-source-sets,403,BROKEN,https://nyccivilrightshistory.org/project-history/,
https://ny.chalkbeat.org/2022/3/1/22957201/nyc-schools-high-school-admissions-students-with-disabilities,200,OK,https://nyccivilrightshistory.org/key-concepts/,[]
https://minicomp.github.io/wiki/,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://minicomp.github.io/wax/,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://www.edweek.org/teaching-learning/opinion-author-interview-with-dr-gholdy-muhammad-cultivating-genius/2020/01,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/brian-jones.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/erickson-ansley.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://ed.buffalo.edu/black-history-ed/framework.html,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/murray-jessica.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://books.google.com/books/about/Undoing_Ableism.html?id=YSysDwAAQBAJ&source=kp_book_description,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/jeanne-theoharis.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/avatar.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/judy-derosier.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/maria-susan-guarino.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/terika-harris.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/justin-hauver.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/matthew-kautz.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/jasmine-leiser.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://rosaparksbiography.org/,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/luna-east.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/noa-ovadia.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/neha-pant.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/ivelisse-ramos.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/natacha-robert.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/errol-c-saunders-ii.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/maria-cioe-pena.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/alicia-ciocca.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/gecolby-youngblood.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/emily-ladau.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/david-connor.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/dulce-michelle-marquez.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/jorge-matos-valldejuli.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/mara-mills.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/rachel-a-norman.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/nicolyn-plummer.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/jill-rothstein.jpg,200,OK,https://nyccivilrightshistory.org/project-history/,[]
https://nyccivilrightshistory.org/images/zinn-education-project-logo_hu_680ac64fd63229db.jpg,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://www.zinnedproject.org/materials/nyc-civil-rights-history-project/,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://www.tc.columbia.edu/articles/2024/january/uncovering-nycs-hidden-history-with-the-civil-rights-history-project/,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://nyccivilrightshistory.org/images/primary-source-collage-sm_hu_e143779c70f95d28.jpg,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://nyccivilrightshistory.org/images/who-is-in-control_hu_773365d8e517da8b.jpg,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://nyccivilrightshistory.org/images/launch-event-panel_hu_d965b9cf4fae0bb5.jpg,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://www.eventbrite.com/e/who-is-in-control-a-history-of-school-governance-in-nyc-tickets-782234774267,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://nyccivilrightshistory.org/images/launch-cm-joseph_hu_cfec2f0c320c6818.jpg,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://jonathanvanness.com/podcast/whats-at-the-heart-of-black-disability-politics-with-professor-sami-schalk/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://www.arisecoalition.org/,0,BROKEN,https://nyccivilrightshistory.org/key-concepts/,
https://www.law.columbia.edu/news/archive/kimberle-crenshaw-intersectionality-more-two-decades-later,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/cisco-resisting-segregation,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/lucile-spence,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/images/two-public-school-teachers_hu_93426c86f98a4d2.jpg,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://www.youtube.com/watch?v=7pCnKdW5eXk,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/harlem-nine,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/images/mae-mallory-and-daughter_hu_28247a21f8d4b371.jpg,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/images/willie-mae-and-marguerite-goodman_hu_a661679c7c9424a5.jpg,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://www.youtube.com/watch?v=i4TKLYOCo20,200,OK,https://nyccivilrightshistory.org/news-and-events/,[]
https://chicagounbound.uchicago.edu/cgi/viewcontent.cgi?article=1052&context=uclf,403,BROKEN,https://nyccivilrightshistory.org/topics/black-latina-women/,
https://nyccivilrightshistory.org/topics/black-latina-women/gouverneur-parents-association,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/images/denise-oliver_hu_1bb96982fdeed2da.jpg,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/young-lords,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/images/audre-lorde-portrait_hu_770347a2c57ab34c.jpg,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/audre-lorde-cuny,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/united-bronx-parents,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/images/evelina-antonetty-ubp-protest-lunch_hu_52449e71a3d89d63.jpg,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/cisco-resisting-segregation/cisco-on-trial/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/cisco-resisting-segregation/cisco-vs-boe/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/cisco-resisting-segregation/elsberg-bill-signed/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/cisco-resisting-segregation/albany-evening-journal/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/cisco-resisting-segregation/elizabeth-cisco/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/lucile-spence/two-public-school-teachers/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/lucile-spence/wadleigh-zoning-map/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/lucile-spence/harlem-riot-report/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/lucile-spence/hotel-penn-meeting/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/gouverneur-parents-association/your-child-and-willowbrook/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/gouverneur-parents-association/we-kept-our-child-at-home/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/harlem-nine/subcommittee-on-zoning/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/harlem-nine/rather-go-to-jail/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/harlem-nine/jansen-must-go/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/harlem-nine/matter-of-skipwith/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/audre-lorde-cuny/viva-harlem-u/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/harlem-nine/mae-mallory-and-daughter/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/audre-lorde-cuny/we-demand/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/united-bronx-parents/evelina-antonetty-ubp-protest-lunch/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/young-lords/denise-oliver/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/united-bronx-parents/le-gustaria-que-sus-ninos/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/young-lords/iris-morales/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/young-lords/palante/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/united-bronx-parents/educational-needs-of-the-puerto-rican-child/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/gouverneur-parents-association/mom-worthy-opponent-for-state/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/gouverneur-parents-association/willie-mae-and-marguerite-goodman/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/audre-lorde-cuny/audre-lorde-portrait/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/united-bronx-parents/puerto-ricans/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/united-bronx-parents/evelina-antonetty-mural/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/gouverneur-parents-association/willie-mae-goodman/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/topics/black-latina-women/young-lords/women-of-the-young-lords-party/,200,OK,https://nyccivilrightshistory.org/topics/black-latina-women/,[]
https://nyccivilrightshistory.org/teaching-resources/close-reading-examples/brian-jones-video/,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/images/brian-jones-video_hu_56fff452ac18d8e3.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/images/cj-conglio-video_hu_c84ce069e1679991.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/teaching-resources/close-reading-examples/cj-conglio-video/,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/images/east-luna-video_hu_ec1c46abec480583.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/teaching-resources/close-reading-examples/kadiatou-tubman-video/,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/teaching-resources/close-reading-examples/nelly-luna-video/,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/images/kadiatou-tubman-video_hu_74d9991440bc732e.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/teaching-resources/close-reading-examples/kaliris-salas-ramirez-video/,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/images/kaliris-salas-ramirez-video_hu_ce2c84be9fc20928.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/teaching-resources/close-reading-examples/nicolyn-plummer-video/,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/images/nicolyn-plummer-video_hu_fd02c5352c5ee348.jpg,200,OK,https://nyccivilrightshistory.org/teaching-resources/close-reading-examples,[]
https://nyccivilrightshistory.org/images/ny-institute-for-deaf.jpg,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/plain-text/ny-institute-for-deaf,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/gallery/ps47,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/images/ny-institute-for-deaf.pdf,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/categories/K-12-organizing/,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/categories/New-York-State/,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://gallaudet.edu/museum/history/thomas-hopkins-gallaudet-meets-alice-cogswell/,403,BROKEN,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,
https://nyccivilrightshistory.org/tags/Deaf-culture/,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/tags/racist-segregation/,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://gallaudet.edu/museum/exhibits/history-through-deaf-eyes/awareness-access-and-change/american-sign-language-a-language-recognized/,403,BROKEN,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,
https://www.nytimes.com/1998/03/05/nyregion/new-york-to-teach-deaf-in-sign-language-then-english.html,403,BROKEN,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,
https://nyccivilrightshistory.org/tags/American-Sign-Language/,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/tags/self-determination/,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/tags/Disabled-people/,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/tags/institutionalization-of-Disabled-people-and-people-labeled-disabled/,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/categories/,200,OK,https://nyccivilrightshistory.org/categories,[]
https://nyccivilrightshistory.org/topics/seeking-equity-for-disabled-students/beginnings-of-special-ed,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/categories/bronx,404,BROKEN,https://nyccivilrightshistory.org/categories,
https://nyccivilrightshistory.org/categories/brooklyn,404,BROKEN,https://nyccivilrightshistory.org/categories,
https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/categories/manhattan,404,BROKEN,https://nyccivilrightshistory.org/categories,
https://nyccivilrightshistory.org/categories/new-york-state,404,BROKEN,https://nyccivilrightshistory.org/categories,
https://nyccivilrightshistory.org/categories/queens,404,BROKEN,https://nyccivilrightshistory.org/categories,
https://nyccivilrightshistory.org/categories/staten-island,404,BROKEN,https://nyccivilrightshistory.org/categories,
https://nyccivilrightshistory.org/categories/adult-education,200,OK,https://nyccivilrightshistory.org/categories,[]
https://nyccivilrightshistory.org/categories/higher-education,200,OK,https://nyccivilrightshistory.org/categories,[]
https://collections.nlm.nih.gov/catalog/nlm:nlmuid-60530610R-bk,200,OK,https://nyccivilrightshistory.org/gallery/ny-institute-for-deaf/,[]
https://nyccivilrightshistory.org/categories/k-12-organizing,404,BROKEN,https://nyccivilrightshistory.org/categories,
https://nyccivilrightshistory.org/categories/special-education,200,OK,https://nyccivilrightshistory.org/categories,[]
https://nyccivilrightshistory.org/categories/community-activism,200,OK,https://nyccivilrightshistory.org/categories,[]
https://nyccivilrightshistory.org/categories/parent-activism,200,OK,https://nyccivilrightshistory.org/categories,[]
https://nyccivilrightshistory.org/categories/student-activism,200,OK,https://nyccivilrightshistory.org/categories,[]
https://nyccivilrightshistory.org/tags/ableist-ideas/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/categories/teacher-activism,200,OK,https://nyccivilrightshistory.org/categories,[]
https://nyccivilrightshistory.org/tags/architectural-barriers/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/Asian-American-people/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/athletics/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/autonomous-educational-spaces/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/bilingual-education/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/Black-people/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/blindness-and-low-vision/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/charter-schools/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/childhood/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/communication/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/communism/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/court-cases/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/curriculum/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/democracy/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/disability-labels/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/emotional-disabilities/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/exclusion-from-schooling/,200,OK,https://nyccivilrightshistory.org/tags,[]
https://nyccivilrightshistory.org/tags/employment/,200,OK,https://nyccivilrightshistory.org/tags,[]
